wrapperType|kind|artistId|collectionId|trackId|artistName|collectionName|trackName|collectionCensoredName|trackCensoredName|collectionArtistId|collectionArtistName|artistViewUrl|collectionViewUrl|trackViewUrl|previewUrl|artworkUrl30|artworkUrl60|artworkUrl100|collectionPrice|trackPrice|releaseDate|collectionExplicitness|trackExplicitness|discCount|discNumber|trackCount|trackNumber|trackTimeMillis|country|currency|primaryGenreName|isStreamable|collectionArtistViewUrl
track|song|7420827|534823110|534823615|Ludovico Einaudi|The Intouchables (Original Motion Picture Soundtrack)|Una Mattina|The Intouchables (Original Motion Picture Soundtrack)|Una Mattina|36270.0|Various Artists|https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/una-mattina/534823110?i=534823615&uo=4|https://music.apple.com/us/album/una-mattina/534823110?i=534823615&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/a8/40/c0/a840c001-12f2-0542-53fc-13a99c87a3ec/mzaf_1605302388642834557.plus.aac.p.m4a|https://is3-ssl.mzstatic.com/image/thumb/Music124/v4/39/bc/51/39bc513b-0721-3228-782f-057509042a50/886443484481.jpg/30x30bb.jpg|https://is3-ssl.mzstatic.com/image/thumb/Music124/v4/39/bc/51/39bc513b-0721-3228-782f-057509042a50/886443484481.jpg/60x60bb.jpg|https://is3-ssl.mzstatic.com/image/thumb/Music124/v4/39/bc/51/39bc513b-0721-3228-782f-057509042a50/886443484481.jpg/100x100bb.jpg|10.99|1.29|2011-10-31T12:00:00Z|notExplicit|notExplicit|1|1|11|11|401800|USA|USD|Soundtrack|True|
track|song|7420827|1559739125|1559739399|Ludovico Einaudi, Daniel Hope & I Virtuosi Italiani|Cinema|Experience|Cinema|Experience||Ludovico Einaudi|https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/experience/1559739125?i=1559739399&uo=4|https://music.apple.com/us/album/experience/1559739125?i=1559739399&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/d7/cb/da/d7cbda76-2c39-6254-bb3e-a5859853f17b/mzaf_10725894989527178605.plus.aac.p.m4a|https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/64/dd/03/64dd030b-9425-2a06-5c01-d95fd1a56fc8/21UMGIM16975.rgb.jpg/30x30bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/64/dd/03/64dd030b-9425-2a06-5c01-d95fd1a56fc8/21UMGIM16975.rgb.jpg/60x60bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/64/dd/03/64dd030b-9425-2a06-5c01-d95fd1a56fc8/21UMGIM16975.rgb.jpg/100x100bb.jpg|16.99|1.29|2013-01-01T12:00:00Z|notExplicit|notExplicit|1|1|28|1|316947|USA|USD|Classical|True|
track|song|7420827|534823110|534823297|Ludovico Einaudi|The Intouchables (Original Motion Picture Soundtrack)|Fly|The Intouchables (Original Motion Picture Soundtrack)|Fly|36270.0|Various Artists|https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/fly/534823110?i=534823297&uo=4|https://music.apple.com/us/album/fly/534823110?i=534823297&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/39/19/7c/39197c17-e864-6552-d947-220e27496cae/mzaf_3606383492421917961.plus.aac.p.m4a|https://is3-ssl.mzstatic.com/image/thumb/Music124/v4/39/bc/51/39bc513b-0721-3228-782f-057509042a50/886443484481.jpg/30x30bb.jpg|https://is3-ssl.mzstatic.com/image/thumb/Music124/v4/39/bc/51/39bc513b-0721-3228-782f-057509042a50/886443484481.jpg/60x60bb.jpg|https://is3-ssl.mzstatic.com/image/thumb/Music124/v4/39/bc/51/39bc513b-0721-3228-782f-057509042a50/886443484481.jpg/100x100bb.jpg|10.99|1.29|2011-10-31T12:00:00Z|notExplicit|notExplicit|1|1|11|1|200547|USA|USD|Soundtrack|True|
track|song|7420827|534823110|534823404|Ludovico Einaudi|The Intouchables (Original Motion Picture Soundtrack)|Cache-Cache|The Intouchables (Original Motion Picture Soundtrack)|Cache-Cache|36270.0|Various Artists|https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/cache-cache/534823110?i=534823404&uo=4|https://music.apple.com/us/album/cache-cache/534823110?i=534823404&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/90/cd/db/90cddb6f-28f7-9ded-3d40-13e284723aa9/mzaf_6489772967723110589.plus.aac.p.m4a|https://is3-ssl.mzstatic.com/image/thumb/Music124/v4/39/bc/51/39bc513b-0721-3228-782f-057509042a50/886443484481.jpg/30x30bb.jpg|https://is3-ssl.mzstatic.com/image/thumb/Music124/v4/39/bc/51/39bc513b-0721-3228-782f-057509042a50/886443484481.jpg/60x60bb.jpg|https://is3-ssl.mzstatic.com/image/thumb/Music124/v4/39/bc/51/39bc513b-0721-3228-782f-057509042a50/886443484481.jpg/100x100bb.jpg|10.99|1.29|2004-02-20T12:00:00Z|notExplicit|notExplicit|1|1|11|9|231173|USA|USD|Soundtrack|True|
track|song|7420827|534823110|534823323|Ludovico Einaudi|The Intouchables (Original Motion Picture Soundtrack)|Writing Poems|The Intouchables (Original Motion Picture Soundtrack)|Writing Poems|36270.0|Various Artists|https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/writing-poems/534823110?i=534823323&uo=4|https://music.apple.com/us/album/writing-poems/534823110?i=534823323&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/a6/ce/55/a6ce555f-f390-9b8d-9647-fb7f979e7541/mzaf_11000518514589250468.plus.aac.p.m4a|https://is3-ssl.mzstatic.com/image/thumb/Music124/v4/39/bc/51/39bc513b-0721-3228-782f-057509042a50/886443484481.jpg/30x30bb.jpg|https://is3-ssl.mzstatic.com/image/thumb/Music124/v4/39/bc/51/39bc513b-0721-3228-782f-057509042a50/886443484481.jpg/60x60bb.jpg|https://is3-ssl.mzstatic.com/image/thumb/Music124/v4/39/bc/51/39bc513b-0721-3228-782f-057509042a50/886443484481.jpg/100x100bb.jpg|10.99|1.29|2011-10-31T12:00:00Z|notExplicit|notExplicit|1|1|11|3|249427|USA|USD|Soundtrack|True|
track|song|7420827|534823110|534823348|Ludovico Einaudi|The Intouchables (Original Motion Picture Soundtrack)|L'origine Nascosta|The Intouchables (Original Motion Picture Soundtrack)|L'origine Nascosta|36270.0|Various Artists|https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/lorigine-nascosta/534823110?i=534823348&uo=4|https://music.apple.com/us/album/lorigine-nascosta/534823110?i=534823348&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/31/25/af/3125af23-c73a-09a1-606e-0af824d6a0ae/mzaf_807857984415130332.plus.aac.p.m4a|https://is3-ssl.mzstatic.com/image/thumb/Music124/v4/39/bc/51/39bc513b-0721-3228-782f-057509042a50/886443484481.jpg/30x30bb.jpg|https://is3-ssl.mzstatic.com/image/thumb/Music124/v4/39/bc/51/39bc513b-0721-3228-782f-057509042a50/886443484481.jpg/60x60bb.jpg|https://is3-ssl.mzstatic.com/image/thumb/Music124/v4/39/bc/51/39bc513b-0721-3228-782f-057509042a50/886443484481.jpg/100x100bb.jpg|10.99|1.29|2006-01-01T12:00:00Z|notExplicit|notExplicit|1|1|11|7|192827|USA|USD|Soundtrack|True|
track|song|7420827|1440762051|1440762319|Ludovico Einaudi|Una Mattina|Nuvole Bianche|Una Mattina|Nuvole Bianche|||https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/nuvole-bianche/1440762051?i=1440762319&uo=4|https://music.apple.com/us/album/nuvole-bianche/1440762051?i=1440762319&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/53/74/71/5374716f-6894-2f16-e576-36335c5acfe6/mzaf_16695769845581058551.plus.aac.p.m4a|https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/ea/44/86/ea448600-257f-670f-7f06-332e02b42abc/06UMGIM59381.rgb.jpg/30x30bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/ea/44/86/ea448600-257f-670f-7f06-332e02b42abc/06UMGIM59381.rgb.jpg/60x60bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/ea/44/86/ea448600-257f-670f-7f06-332e02b42abc/06UMGIM59381.rgb.jpg/100x100bb.jpg|11.99|1.29|2004-01-01T12:00:00Z|notExplicit|notExplicit|1|1|13|12|357707|USA|USD|Classical|True|
track|song|7420827|1452504769|1452505054|Ludovico Einaudi|Divenire|Primavera|Divenire|Primavera|||https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/primavera/1452504769?i=1452505054&uo=4|https://music.apple.com/us/album/primavera/1452504769?i=1452505054&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/e4/f4/94/e4f494d4-7a7e-feb1-45f6-f06b07f2105e/mzaf_800867821908235919.plus.aac.p.m4a|https://is5-ssl.mzstatic.com/image/thumb/Music115/v4/2c/86/bc/2c86bcb8-2ff2-f0a1-f157-976f5c85159a/06UMGIM37884.rgb.jpg/30x30bb.jpg|https://is5-ssl.mzstatic.com/image/thumb/Music115/v4/2c/86/bc/2c86bcb8-2ff2-f0a1-f157-976f5c85159a/06UMGIM37884.rgb.jpg/60x60bb.jpg|https://is5-ssl.mzstatic.com/image/thumb/Music115/v4/2c/86/bc/2c86bcb8-2ff2-f0a1-f157-976f5c85159a/06UMGIM37884.rgb.jpg/100x100bb.jpg|9.99|1.29|2006-01-01T12:00:00Z|notExplicit|notExplicit|1|1|12|6|442400|USA|USD|Classical|True|
track|song|7420827|1452504769|1452504877|Ludovico Einaudi|Divenire|Divenire|Divenire|Divenire|||https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/divenire/1452504769?i=1452504877&uo=4|https://music.apple.com/us/album/divenire/1452504769?i=1452504877&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/d7/ed/f6/d7edf605-bf77-428a-6d5e-5bb37b69f73d/mzaf_11947352015285679750.plus.aac.p.m4a|https://is5-ssl.mzstatic.com/image/thumb/Music115/v4/2c/86/bc/2c86bcb8-2ff2-f0a1-f157-976f5c85159a/06UMGIM37884.rgb.jpg/30x30bb.jpg|https://is5-ssl.mzstatic.com/image/thumb/Music115/v4/2c/86/bc/2c86bcb8-2ff2-f0a1-f157-976f5c85159a/06UMGIM37884.rgb.jpg/60x60bb.jpg|https://is5-ssl.mzstatic.com/image/thumb/Music115/v4/2c/86/bc/2c86bcb8-2ff2-f0a1-f157-976f5c85159a/06UMGIM37884.rgb.jpg/100x100bb.jpg|9.99|1.29|2006-01-01T12:00:00Z|notExplicit|notExplicit|1|1|12|2|402240|USA|USD|Classical|True|
track|song|7420827|1440772612|1440772735|Ludovico Einaudi|In a Time Lapse|Waterways|In a Time Lapse|Waterways|||https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/waterways/1440772612?i=1440772735&uo=4|https://music.apple.com/us/album/waterways/1440772612?i=1440772735&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/83/99/92/83999206-a52a-8bd9-52ed-a37bc66b6a66/mzaf_5806298623304201177.plus.aac.p.m4a|https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/13/fd/7b/13fd7bfd-125a-4493-dc85-96aef9c25562/12UMGIM65023.rgb.jpg/30x30bb.jpg|https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/13/fd/7b/13fd7bfd-125a-4493-dc85-96aef9c25562/12UMGIM65023.rgb.jpg/60x60bb.jpg|https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/13/fd/7b/13fd7bfd-125a-4493-dc85-96aef9c25562/12UMGIM65023.rgb.jpg/100x100bb.jpg|11.99|1.29|2013-01-01T12:00:00Z|notExplicit|notExplicit|1|1|19|11|257547|USA|USD|Classical Crossover|True|
track|song|7420827|1440772612|1440772696|Ludovico Einaudi|In a Time Lapse|Time Lapse|In a Time Lapse|Time Lapse|||https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/time-lapse/1440772612?i=1440772696&uo=4|https://music.apple.com/us/album/time-lapse/1440772612?i=1440772696&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/7c/f8/b7/7cf8b7f5-f852-a802-f207-5f2d10791b62/mzaf_1993169537394232069.plus.aac.p.m4a|https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/13/fd/7b/13fd7bfd-125a-4493-dc85-96aef9c25562/12UMGIM65023.rgb.jpg/30x30bb.jpg|https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/13/fd/7b/13fd7bfd-125a-4493-dc85-96aef9c25562/12UMGIM65023.rgb.jpg/60x60bb.jpg|https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/13/fd/7b/13fd7bfd-125a-4493-dc85-96aef9c25562/12UMGIM65023.rgb.jpg/100x100bb.jpg|11.99|1.29|2013-01-01T12:00:00Z|notExplicit|notExplicit|1|1|19|2|332000|USA|USD|Classical Crossover|True|
track|song|7420827|1440772612|1440772708|Ludovico Einaudi|In a Time Lapse|Walk|In a Time Lapse|Walk|||https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/walk/1440772612?i=1440772708&uo=4|https://music.apple.com/us/album/walk/1440772612?i=1440772708&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/85/8a/e2/858ae269-d35f-2d48-046f-2595125e511c/mzaf_12322044364172059204.plus.aac.p.m4a|https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/13/fd/7b/13fd7bfd-125a-4493-dc85-96aef9c25562/12UMGIM65023.rgb.jpg/30x30bb.jpg|https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/13/fd/7b/13fd7bfd-125a-4493-dc85-96aef9c25562/12UMGIM65023.rgb.jpg/60x60bb.jpg|https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/13/fd/7b/13fd7bfd-125a-4493-dc85-96aef9c25562/12UMGIM65023.rgb.jpg/100x100bb.jpg|11.99|1.29|2013-01-01T12:00:00Z|notExplicit|notExplicit|1|1|19|4|207711|USA|USD|Classical Crossover|True|
track|song|7420827|1440772612|1440772630|Ludovico Einaudi|In a Time Lapse|Corale|In a Time Lapse|Corale|||https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/corale/1440772612?i=1440772630&uo=4|https://music.apple.com/us/album/corale/1440772612?i=1440772630&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/94/61/c7/9461c7e0-97ab-cebf-a0dc-640977fba4e6/mzaf_17664376612586398836.plus.aac.p.m4a|https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/13/fd/7b/13fd7bfd-125a-4493-dc85-96aef9c25562/12UMGIM65023.rgb.jpg/30x30bb.jpg|https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/13/fd/7b/13fd7bfd-125a-4493-dc85-96aef9c25562/12UMGIM65023.rgb.jpg/60x60bb.jpg|https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/13/fd/7b/13fd7bfd-125a-4493-dc85-96aef9c25562/12UMGIM65023.rgb.jpg/100x100bb.jpg|11.99|1.29|2013-01-01T12:00:00Z|notExplicit|notExplicit|1|1|19|1|124807|USA|USD|Classical Crossover|True|
track|song|7420827|1440772612|1440772729|Ludovico Einaudi|In a Time Lapse|Two Trees|In a Time Lapse|Two Trees|||https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/two-trees/1440772612?i=1440772729&uo=4|https://music.apple.com/us/album/two-trees/1440772612?i=1440772729&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/8e/76/aa/8e76aa11-02ab-7f26-ba00-864453a8f67a/mzaf_5249470486807918230.plus.aac.p.m4a|https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/13/fd/7b/13fd7bfd-125a-4493-dc85-96aef9c25562/12UMGIM65023.rgb.jpg/30x30bb.jpg|https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/13/fd/7b/13fd7bfd-125a-4493-dc85-96aef9c25562/12UMGIM65023.rgb.jpg/60x60bb.jpg|https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/13/fd/7b/13fd7bfd-125a-4493-dc85-96aef9c25562/12UMGIM65023.rgb.jpg/100x100bb.jpg|11.99|1.29|2013-01-01T12:00:00Z|notExplicit|notExplicit|1|1|19|9|385937|USA|USD|Classical Crossover|True|
track|song|7420827|1440772612|1440772719|Ludovico Einaudi|In a Time Lapse|Brothers|In a Time Lapse|Brothers|||https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/brothers/1440772612?i=1440772719&uo=4|https://music.apple.com/us/album/brothers/1440772612?i=1440772719&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/c7/69/47/c76947c4-cd89-1298-df00-d1c04a9f5e78/mzaf_2846973784348258405.plus.aac.p.m4a|https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/13/fd/7b/13fd7bfd-125a-4493-dc85-96aef9c25562/12UMGIM65023.rgb.jpg/30x30bb.jpg|https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/13/fd/7b/13fd7bfd-125a-4493-dc85-96aef9c25562/12UMGIM65023.rgb.jpg/60x60bb.jpg|https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/13/fd/7b/13fd7bfd-125a-4493-dc85-96aef9c25562/12UMGIM65023.rgb.jpg/100x100bb.jpg|11.99|1.29|2013-01-01T12:00:00Z|notExplicit|notExplicit|1|1|19|7|291332|USA|USD|Classical Crossover|True|
track|song|7420827|1589791548|1589791559|Ludovico Einaudi|Underwater (Video Edition)|Wind Song|Underwater (Video Edition)|Wind Song|||https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/wind-song/1589791548?i=1589791559&uo=4|https://music.apple.com/us/album/wind-song/1589791548?i=1589791559&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/ec/90/57/ec90576d-edba-62d0-49d4-f3de4c819f39/mzaf_3803468450086527550.plus.aac.p.m4a|https://is4-ssl.mzstatic.com/image/thumb/Music125/v4/57/8f/7a/578f7a73-7f9c-4a27-eeef-918cc78d7fb2/21UMGIM81023.rgb.jpg/30x30bb.jpg|https://is4-ssl.mzstatic.com/image/thumb/Music125/v4/57/8f/7a/578f7a73-7f9c-4a27-eeef-918cc78d7fb2/21UMGIM81023.rgb.jpg/60x60bb.jpg|https://is4-ssl.mzstatic.com/image/thumb/Music125/v4/57/8f/7a/578f7a73-7f9c-4a27-eeef-918cc78d7fb2/21UMGIM81023.rgb.jpg/100x100bb.jpg|11.99|1.29|2022-01-21T12:00:00Z|notExplicit|notExplicit|1|1|12|8|198650|USA|USD|Classical Crossover|True|
track|song|7420827|1452504769|1452505072|Ludovico Einaudi|Divenire|Fly|Divenire|Fly|||https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/fly/1452504769?i=1452505072&uo=4|https://music.apple.com/us/album/fly/1452504769?i=1452505072&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/c9/5a/b7/c95ab7b9-f252-f9f6-445d-8cdd5f0f32bf/mzaf_413083744240038516.plus.aac.p.m4a|https://is5-ssl.mzstatic.com/image/thumb/Music115/v4/2c/86/bc/2c86bcb8-2ff2-f0a1-f157-976f5c85159a/06UMGIM37884.rgb.jpg/30x30bb.jpg|https://is5-ssl.mzstatic.com/image/thumb/Music115/v4/2c/86/bc/2c86bcb8-2ff2-f0a1-f157-976f5c85159a/06UMGIM37884.rgb.jpg/60x60bb.jpg|https://is5-ssl.mzstatic.com/image/thumb/Music115/v4/2c/86/bc/2c86bcb8-2ff2-f0a1-f157-976f5c85159a/06UMGIM37884.rgb.jpg/100x100bb.jpg|9.99|1.29|2006-01-01T12:00:00Z|notExplicit|notExplicit|1|1|12|9|278933|USA|USD|Classical|True|
track|song|7420827|1440772612|1440772712|Ludovico Einaudi|In a Time Lapse|Discovery At Night|In a Time Lapse|Discovery At Night|||https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/discovery-at-night/1440772612?i=1440772712&uo=4|https://music.apple.com/us/album/discovery-at-night/1440772612?i=1440772712&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/6e/15/53/6e15531a-3aab-ff1f-410f-6bad58c7e879/mzaf_14648116978316959375.plus.aac.p.m4a|https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/13/fd/7b/13fd7bfd-125a-4493-dc85-96aef9c25562/12UMGIM65023.rgb.jpg/30x30bb.jpg|https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/13/fd/7b/13fd7bfd-125a-4493-dc85-96aef9c25562/12UMGIM65023.rgb.jpg/60x60bb.jpg|https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/13/fd/7b/13fd7bfd-125a-4493-dc85-96aef9c25562/12UMGIM65023.rgb.jpg/100x100bb.jpg|11.99|1.29|2013-01-01T12:00:00Z|notExplicit|notExplicit|1|1|19|5|265624|USA|USD|Classical Crossover|True|
track|song|7420827|1440772612|1440772872|Ludovico Einaudi|In a Time Lapse|Bever|In a Time Lapse|Bever|||https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/bever/1440772612?i=1440772872&uo=4|https://music.apple.com/us/album/bever/1440772612?i=1440772872&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/f6/40/af/f640af13-11b5-dc97-85d0-388d7b7b784a/mzaf_4578414926536010046.plus.aac.p.m4a|https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/13/fd/7b/13fd7bfd-125a-4493-dc85-96aef9c25562/12UMGIM65023.rgb.jpg/30x30bb.jpg|https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/13/fd/7b/13fd7bfd-125a-4493-dc85-96aef9c25562/12UMGIM65023.rgb.jpg/60x60bb.jpg|https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/13/fd/7b/13fd7bfd-125a-4493-dc85-96aef9c25562/12UMGIM65023.rgb.jpg/100x100bb.jpg|11.99|1.29|2013-01-01T12:00:00Z|notExplicit|notExplicit|1|1|19|15|241232|USA|USD|Classical Crossover|True|
track|song|7420827|1440772612|1440772879|Ludovico Einaudi|In a Time Lapse|The Dark Bank of Clouds|In a Time Lapse|The Dark Bank of Clouds|||https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/the-dark-bank-of-clouds/1440772612?i=1440772879&uo=4|https://music.apple.com/us/album/the-dark-bank-of-clouds/1440772612?i=1440772879&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/63/7c/18/637c18a9-bd45-1ff4-87b0-1c79082f55e3/mzaf_9515959351048972044.plus.aac.p.m4a|https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/13/fd/7b/13fd7bfd-125a-4493-dc85-96aef9c25562/12UMGIM65023.rgb.jpg/30x30bb.jpg|https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/13/fd/7b/13fd7bfd-125a-4493-dc85-96aef9c25562/12UMGIM65023.rgb.jpg/60x60bb.jpg|https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/13/fd/7b/13fd7bfd-125a-4493-dc85-96aef9c25562/12UMGIM65023.rgb.jpg/100x100bb.jpg|11.99|1.29|2013-01-01T12:00:00Z|notExplicit|notExplicit|1|1|19|16|191190|USA|USD|Classical Crossover|True|
track|song|7420827|1440772612|1440772889|Ludovico Einaudi|In a Time Lapse|Ronald's Dream|In a Time Lapse|Ronald's Dream|||https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/ronalds-dream/1440772612?i=1440772889&uo=4|https://music.apple.com/us/album/ronalds-dream/1440772612?i=1440772889&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/69/2c/ce/692cce9f-0292-3e94-f7bc-b28b997322fe/mzaf_7530945801065727623.plus.aac.p.m4a|https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/13/fd/7b/13fd7bfd-125a-4493-dc85-96aef9c25562/12UMGIM65023.rgb.jpg/30x30bb.jpg|https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/13/fd/7b/13fd7bfd-125a-4493-dc85-96aef9c25562/12UMGIM65023.rgb.jpg/60x60bb.jpg|https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/13/fd/7b/13fd7bfd-125a-4493-dc85-96aef9c25562/12UMGIM65023.rgb.jpg/100x100bb.jpg|11.99|1.29|2013-01-01T12:00:00Z|notExplicit|notExplicit|1|1|19|18|225526|USA|USD|Classical Crossover|True|
track|song|7420827|1452504769|1452504885|Ludovico Einaudi|Divenire|Andare|Divenire|Andare|||https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/andare/1452504769?i=1452504885&uo=4|https://music.apple.com/us/album/andare/1452504769?i=1452504885&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/09/2f/37/092f3756-632a-2a4a-e0bf-70d4b3236214/mzaf_8450532366607464477.plus.aac.p.m4a|https://is5-ssl.mzstatic.com/image/thumb/Music115/v4/2c/86/bc/2c86bcb8-2ff2-f0a1-f157-976f5c85159a/06UMGIM37884.rgb.jpg/30x30bb.jpg|https://is5-ssl.mzstatic.com/image/thumb/Music115/v4/2c/86/bc/2c86bcb8-2ff2-f0a1-f157-976f5c85159a/06UMGIM37884.rgb.jpg/60x60bb.jpg|https://is5-ssl.mzstatic.com/image/thumb/Music115/v4/2c/86/bc/2c86bcb8-2ff2-f0a1-f157-976f5c85159a/06UMGIM37884.rgb.jpg/100x100bb.jpg|9.99|1.29|2006-01-01T12:00:00Z|notExplicit|notExplicit|1|1|12|4|417733|USA|USD|Classical|True|
track|song|7420827|1440840366|1440840863|Ludovico Einaudi & Amsterdam Sinfonietta|Elements|Night|Elements|Night||Ludovico Einaudi|https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/night/1440840366?i=1440840863&uo=4|https://music.apple.com/us/album/night/1440840366?i=1440840863&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/ea/e3/19/eae3193b-3603-9129-1830-9900c04e04c8/mzaf_3911891797084060123.plus.aac.p.m4a|https://is3-ssl.mzstatic.com/image/thumb/Music115/v4/fd/27/6b/fd276bd8-ce50-3864-22a9-5851c55594a5/15UMGIM36795.rgb.jpg/30x30bb.jpg|https://is3-ssl.mzstatic.com/image/thumb/Music115/v4/fd/27/6b/fd276bd8-ce50-3864-22a9-5851c55594a5/15UMGIM36795.rgb.jpg/60x60bb.jpg|https://is3-ssl.mzstatic.com/image/thumb/Music115/v4/fd/27/6b/fd276bd8-ce50-3864-22a9-5851c55594a5/15UMGIM36795.rgb.jpg/100x100bb.jpg|9.99|1.29|2015-10-16T12:00:00Z|notExplicit|notExplicit|1|1|12|2|330573|USA|USD|Classical|True|
